Event,Session,Competitor,CompetitorName,Sector1,Sector2,Sector3,Sector4,Speed,LapTime,LocalTime,Lap,Box,Cancelled,CurrentPosition,FinalPosition,SessionPosition,LapsRunningCount,CircuitName,CircuitLength,Constructor,CompetitorDOB,TeamName,Championship,WetWeather,RaceRedFlagNotValid,TeamType,CompetitorType
6,WUP,47,Bassani Axel,23274,23413,24505,23093,286.4,134285,08082021 90517114,2,False,False,4,11,11,646,Most,4212,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
6,WUP,47,Bassani Axel,23025,23338,24933,23117,284.2,134413,08082021 90651527,3,False,False,9,11,11,647,Most,4212,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
6,WUP,47,Bassani Axel,22958,23238,24544,23057,287.2,133797,08082021 90825324,4,False,False,7,11,11,648,Most,4212,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
6,WUP,47,Bassani Axel,23105,23430,24937,23066,288.0,134538,08082021 90959862,5,False,False,10,11,11,649,Most,4212,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
6,WUP,47,Bassani Axel,23008,23327,24741,23062,288.0,134138,08082021 91134000,6,False,False,10,11,11,650,Most,4212,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
6,WUP,47,Bassani Axel,22939,23300,24619,23192,289.5,134050,08082021 91308050,7,False,False,11,11,11,651,Most,4212,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
6,WUP,47,Bassani Axel,28493,27049,26447,23677,285.7,145666,08082021 91453716,8,False,False,11,11,11,652,Most,4212,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
6,WUP,47,Bassani Axel,23375,23438,24662,23182,285.7,134657,08082021 91628373,9,False,False,11,11,11,653,Most,4212,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
6,WUP,52,Delbianco Alessandro,24277,24285,25507,23783,272.0,137852,08082021 90323913,1,False,False,3,19,19,51,Most,4212,Honda,31/07/1997,MIE Racing Honda Racing,WorldSBK,False,False,I,S
6,WUP,52,Delbianco Alessandro,25562,24514,25554,26563,273.4,142193,08082021 90506106,2,False,True,14,19,19,52,Most,4212,Honda,31/07/1997,MIE Racing Honda Racing,WorldSBK,False,False,I,S
6,WUP,52,Delbianco Alessandro,23347,23588,25041,23260,280.5,135236,08082021 90641342,3,False,False,12,19,19,53,Most,4212,Honda,31/07/1997,MIE Racing Honda Racing,WorldSBK,False,False,I,S
6,WUP,52,Delbianco Alessandro,23541,23705,25047,23436,281.2,135729,08082021 90817071,4,False,False,16,19,19,54,Most,4212,Honda,31/07/1997,MIE Racing Honda Racing,WorldSBK,False,False,I,S
6,WUP,52,Delbianco Alessandro,23277,23559,25208,23407,279.0,135451,08082021 90952522,5,False,False,18,19,19,55,Most,4212,Honda,31/07/1997,MIE Racing Honda Racing,WorldSBK,False,False,I,S
6,WUP,52,Delbianco Alessandro,23383,27001,33770,23842,281.9,147996,08082021 91140518,6,False,False,19,19,19,56,Most,4212,Honda,31/07/1997,MIE Racing Honda Racing,WorldSBK,False,False,I,S
6,WUP,52,Delbianco Alessandro,23518,23620,25029,43443,276.2,155610,08082021 91336128,7,True,False,19,19,19,57,Most,4212,Honda,31/07/1997,MIE Racing Honda Racing,WorldSBK,False,False,I,S
6,WUP,53,Rabat Tito,23418,23933,24886,23227,284.2,135464,08082021 90541283,1,False,False,10,16,16,613,Most,4212,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
6,WUP,53,Rabat Tito,23306,23857,24900,23153,286.4,135216,08082021 90716499,2,False,False,14,16,16,614,Most,4212,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
6,WUP,53,Rabat Tito,23074,23731,24881,23270,286.4,134956,08082021 90851455,3,False,False,15,16,16,615,Most,4212,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
6,WUP,53,Rabat Tito,23207,23523,24739,23253,283.4,134722,08082021 91026177,4,False,False,15,16,16,616,Most,4212,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
6,WUP,53,Rabat Tito,22935,32337,26600,25031,285.7,146903,08082021 91213080,5,False,False,15,16,16,617,Most,4212,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
6,WUP,53,Rabat Tito,22966,23709,24933,23443,286.4,135051,08082021 91348131,6,False,False,16,16,16,618,Most,4212,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
6,WUP,53,Rabat Tito,23156,23762,24993,23402,283.4,135313,08082021 91523444,7,False,False,16,16,16,619,Most,4212,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
6,WUP,54,Razgatlioglu Toprak,23988,23516,24507,22953,278.3,134964,08082021 90519902,1,False,False,6,3,3,619,Most,4212,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
6,WUP,54,Razgatlioglu Toprak,22597,23116,24335,22763,285.7,132811,08082021 90652713,2,False,False,1,3,3,620,Most,4212,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
6,WUP,54,Razgatlioglu Toprak,22605,22906,24362,22911,287.2,132784,08082021 90825497,3,False,False,2,3,3,621,Most,4212,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
6,WUP,54,Razgatlioglu Toprak,22517,23610,24475,22846,293.4,133448,08082021 90958945,4,False,False,2,3,3,622,Most,4212,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
6,WUP,54,Razgatlioglu Toprak,22898,23086,24842,23190,284.2,134016,08082021 91132961,5,False,False,2,3,3,623,Most,4212,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
6,WUP,54,Razgatlioglu Toprak,22440,23467,27299,25393,284.9,138599,08082021 91311560,6,False,False,2,3,3,624,Most,4212,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
6,WUP,54,Razgatlioglu Toprak,22498,22998,24320,22825,286.4,132641,08082021 91444201,7,False,False,3,3,3,625,Most,4212,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
6,WUP,54,Razgatlioglu Toprak,22360,23081,24410,22969,285.7,132820,08082021 91617021,8,False,False,3,3,3,626,Most,4212,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
6,WUP,55,Locatelli Andrea,23050,23071,24591,23074,286.4,133786,08082021 90648511,1,False,False,5,5,5,654,Most,4212,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
6,WUP,55,Locatelli Andrea,22818,23122,24367,22810,285.7,133117,08082021 90821628,2,False,False,3,5,5,655,Most,4212,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
6,WUP,55,Locatelli Andrea,22793,23112,24439,22939,285.7,133283,08082021 90954911,3,False,False,4,5,5,656,Most,4212,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
6,WUP,55,Locatelli Andrea,23064,23599,25239,22936,284.9,134838,08082021 91129749,4,False,False,4,5,5,657,Most,4212,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
6,WUP,55,Locatelli Andrea,22587,23289,24508,22963,282.7,133347,08082021 91303096,5,False,False,4,5,5,658,Most,4212,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
6,WUP,55,Locatelli Andrea,22740,23060,24432,22995,283.4,133227,08082021 91436323,6,False,False,5,5,5,659,Most,4212,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
6,WUP,55,Locatelli Andrea,22743,23260,24497,22998,281.9,133498,08082021 91609821,7,False,False,5,5,5,660,Most,4212,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
6,WUP,60,van der Mark Michael,23299,23444,24584,22958,283.4,134285,08082021 90324302,1,False,False,1,10,10,556,Most,4212,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
6,WUP,60,van der Mark Michael,22971,23305,24637,23006,284.2,133919,08082021 90458221,2,False,False,1,10,10,557,Most,4212,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
6,WUP,60,van der Mark Michael,23039,23457,24585,23101,281.9,134182,08082021 90632403,3,False,False,5,10,10,558,Most,4212,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
6,WUP,60,van der Mark Michael,22962,23184,24643,23017,280.5,133806,08082021 90806209,4,False,False,7,10,10,559,Most,4212,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
6,WUP,60,van der Mark Michael,22755,23310,24625,23130,279.0,133820,08082021 90940029,5,False,False,10,10,10,560,Most,4212,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
6,WUP,60,van der Mark Michael,29643,32514,24870,23233,279.7,150260,08082021 91130289,6,False,True,11,10,10,561,Most,4212,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
6,WUP,60,van der Mark Michael,22938,23199,24591,22952,281.9,133680,08082021 91303969,7,False,False,10,10,10,562,Most,4212,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
6,WUP,60,van der Mark Michael,22906,23180,24499,23050,282.7,133635,08082021 91437604,8,False,False,10,10,10,563,Most,4212,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
6,WUP,60,van der Mark Michael,22850,23393,24613,23151,280.5,134007,08082021 91611611,9,False,False,10,10,10,564,Most,4212,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
6,WUP,66,Sykes Tom,24535,24892,25307,23136,277.6,137870,08082021 90439236,1,False,False,15,12,12,584,Most,4212,BMW,19/08/1985,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
6,WUP,66,Sykes Tom,23207,23395,24704,23110,283.4,134416,08082021 90613652,2,False,False,8,12,12,585,Most,4212,BMW,19/08/1985,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
6,WUP,66,Sykes Tom,23181,23415,24922,23124,282.7,134642,08082021 90748294,3,False,False,12,12,12,586,Most,4212,BMW,19/08/1985,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
6,WUP,66,Sykes Tom,22853,23169,24842,22953,279.0,133817,08082021 90922111,4,False,False,11,12,12,587,Most,4212,BMW,19/08/1985,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
6,WUP,66,Sykes Tom,22997,25142,26082,23466,283.4,137687,08082021 91059798,5,False,False,12,12,12,588,Most,4212,BMW,19/08/1985,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
6,WUP,66,Sykes Tom,22953,23371,25506,23260,281.9,135090,08082021 91234888,6,False,False,12,12,12,589,Most,4212,BMW,19/08/1985,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
6,WUP,66,Sykes Tom,27439,24303,25485,23242,281.9,140469,08082021 91415357,7,False,True,12,12,12,590,Most,4212,BMW,19/08/1985,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
6,WUP,66,Sykes Tom,23003,23257,25077,23266,283.4,134603,08082021 91549960,8,False,False,12,12,12,591,Most,4212,BMW,19/08/1985,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
6,WUP,84,Cresson Loris,51489,24595,25652,23901,0.0,205637,08082021 90408933,1,True,False,0,22,22,581,Most,4212,Kawasaki,14/08/1998,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,P
6,WUP,84,Cresson Loris,23973,23992,25332,23838,274.1,137135,08082021 90546068,2,False,False,16,22,22,582,Most,4212,Kawasaki,14/08/1998,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,P
6,WUP,84,Cresson Loris,23752,24108,25376,23834,274.8,137070,08082021 90723138,3,False,False,20,22,22,583,Most,4212,Kawasaki,14/08/1998,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,P
6,WUP,84,Cresson Loris,23547,24117,25245,23892,273.4,136801,08082021 90859939,4,False,False,22,22,22,584,Most,4212,Kawasaki,14/08/1998,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,P
6,WUP,84,Cresson Loris,23548,24069,25109,23717,273.4,136443,08082021 91036382,5,False,False,22,22,22,585,Most,4212,Kawasaki,14/08/1998,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,P
6,WUP,84,Cresson Loris,23531,23844,25341,23826,273.4,136542,08082021 91212924,6,False,False,22,22,22,586,Most,4212,Kawasaki,14/08/1998,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,P
6,WUP,84,Cresson Loris,23588,0,0,0,272.7,136306,08082021 91349230,7,False,False,22,22,22,587,Most,4212,Kawasaki,14/08/1998,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,P
6,WUP,84,Cresson Loris,0,0,0,0,0.0,136602,08082021 91525832,8,False,False,22,22,22,588,Most,4212,Kawasaki,14/08/1998,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,P
6,WUP,91,Haslam Leon,23187,23570,25879,23569,284.2,136205,08082021 90319814,1,False,False,2,9,9,567,Most,4212,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
6,WUP,91,Haslam Leon,29450,24262,25870,26424,283.4,146006,08082021 90505820,2,False,True,10,9,9,568,Most,4212,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
6,WUP,91,Haslam Leon,23166,23346,24923,22897,284.2,134332,08082021 90640152,3,False,False,8,9,9,569,Most,4212,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
6,WUP,91,Haslam Leon,23063,23293,25793,23659,284.9,135808,08082021 90815960,4,False,False,11,9,9,570,Most,4212,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
6,WUP,91,Haslam Leon,22901,23140,24589,22929,282.7,133559,08082021 90949519,5,False,False,8,9,9,571,Most,4212,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
6,WUP,91,Haslam Leon,29247,26676,25005,23165,283.4,144093,08082021 91133612,6,False,True,8,9,9,572,Most,4212,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
6,WUP,91,Haslam Leon,22918,23149,24616,23071,285.7,133754,08082021 91307366,7,False,False,8,9,9,573,Most,4212,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
6,WUP,91,Haslam Leon,23042,23192,24636,22885,281.9,133755,08082021 91441121,8,False,False,8,9,9,574,Most,4212,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
6,WUP,91,Haslam Leon,23128,24540,25320,23217,281.2,136205,08082021 91617326,9,False,False,8,9,9,575,Most,4212,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
6,WUP,94,Folger Jonas,313771,24802,25637,27972,0.0,432182,08082021 90633265,1,True,False,0,17,17,513,Most,4212,BMW,13/08/1993,Bonovo MGM Racing,WorldSBK,False,False,I,P
6,WUP,94,Folger Jonas,23372,23749,24991,23218,284.2,135330,08082021 90808595,2,False,False,17,17,17,514,Most,4212,BMW,13/08/1993,Bonovo MGM Racing,WorldSBK,False,False,I,P
6,WUP,94,Folger Jonas,23247,23754,24874,23218,282.7,135093,08082021 90943688,3,False,False,17,17,17,515,Most,4212,BMW,13/08/1993,Bonovo MGM Racing,WorldSBK,False,False,I,P
6,WUP,94,Folger Jonas,36279,29794,26155,23466,281.9,155694,08082021 91139382,4,False,True,17,17,17,516,Most,4212,BMW,13/08/1993,Bonovo MGM Racing,WorldSBK,False,False,I,P
6,WUP,94,Folger Jonas,23325,23756,25105,23314,283.4,135500,08082021 91314882,5,False,False,18,17,17,517,Most,4212,BMW,13/08/1993,Bonovo MGM Racing,WorldSBK,False,False,I,P
6,WUP,94,Folger Jonas,23222,23649,24984,23262,286.4,135117,08082021 91449999,6,False,False,18,17,17,518,Most,4212,BMW,13/08/1993,Bonovo MGM Racing,WorldSBK,False,False,I,P
6,WUP,94,Folger Jonas,23106,23621,24874,23242,286.4,134843,08082021 91624842,7,False,False,17,17,17,519,Most,4212,BMW,13/08/1993,Bonovo MGM Racing,WorldSBK,False,False,I,P
6,WUP,98,Hanika Karel,24272,24514,25238,23435,275.5,137459,08082021 90648520,1,False,False,21,15,15,48,Most,4212,Yamaha,04/04/1996,IXS-YART Yamaha,WorldSBK,False,False,I,WC
6,WUP,98,Hanika Karel,23572,23851,25036,23384,276.9,135843,08082021 90824363,2,False,False,20,15,15,49,Most,4212,Yamaha,04/04/1996,IXS-YART Yamaha,WorldSBK,False,False,I,WC
6,WUP,98,Hanika Karel,23450,23784,24820,23372,274.8,135426,08082021 90959789,3,False,False,20,15,15,50,Most,4212,Yamaha,04/04/1996,IXS-YART Yamaha,WorldSBK,False,False,I,WC
6,WUP,98,Hanika Karel,23352,23471,25063,23254,280.5,135140,08082021 91134929,4,False,False,18,15,15,51,Most,4212,Yamaha,04/04/1996,IXS-YART Yamaha,WorldSBK,False,False,I,WC
6,WUP,98,Hanika Karel,23187,23452,24823,23113,278.3,134575,08082021 91309504,5,False,False,15,15,15,52,Most,4212,Yamaha,04/04/1996,IXS-YART Yamaha,WorldSBK,False,False,I,WC
6,WUP,98,Hanika Karel,28505,25347,24805,23316,279.0,141973,08082021 91451477,6,False,True,15,15,15,53,Most,4212,Yamaha,04/04/1996,IXS-YART Yamaha,WorldSBK,False,False,I,WC
6,WUP,98,Hanika Karel,23234,23387,24596,23172,278.3,134389,08082021 91625866,7,False,False,15,15,15,54,Most,4212,Yamaha,04/04/1996,IXS-YART Yamaha,WorldSBK,False,False,I,WC
6,SPRC,1,Rea Jonathan,27574,22932,24065,22595,0.0,137166,08082021 110147992,1,False,False,2,3,3,635,Most,4212,Kawasaki,02/02/1987,Kawasaki Racing Team WorldSBK,WorldSBK,False,False,R,P
6,SPRC,1,Rea Jonathan,22483,22853,24126,22789,289.5,132251,08082021 110320243,2,False,False,2,3,3,636,Most,4212,Kawasaki,02/02/1987,Kawasaki Racing Team WorldSBK,WorldSBK,False,False,R,P
6,SPRC,1,Rea Jonathan,22473,22812,24024,22687,288.7,131996,08082021 110452239,3,False,False,2,3,3,637,Most,4212,Kawasaki,02/02/1987,Kawasaki Racing Team WorldSBK,WorldSBK,False,False,R,P
6,SPRC,1,Rea Jonathan,22432,22921,24071,22685,290.3,132109,08082021 110624348,4,False,False,2,3,3,638,Most,4212,Kawasaki,02/02/1987,Kawasaki Racing Team WorldSBK,WorldSBK,False,False,R,P
6,SPRC,1,Rea Jonathan,22469,22825,24126,22743,289.5,132163,08082021 110756511,5,False,False,2,3,3,639,Most,4212,Kawasaki,02/02/1987,Kawasaki Racing Team WorldSBK,WorldSBK,False,False,R,P
6,SPRC,1,Rea Jonathan,22492,22925,24176,22679,286.4,132272,08082021 110928783,6,False,False,2,3,3,640,Most,4212,Kawasaki,02/02/1987,Kawasaki Racing Team WorldSBK,WorldSBK,False,False,R,P
6,SPRC,1,Rea Jonathan,22467,23023,24193,22792,289.5,132475,08082021 111101258,7,False,False,2,3,3,641,Most,4212,Kawasaki,02/02/1987,Kawasaki Racing Team WorldSBK,WorldSBK,False,False,R,P
6,SPRC,1,Rea Jonathan,23597,23063,24262,22781,289.5,133703,08082021 111234961,8,False,False,2,3,3,642,Most,4212,Kawasaki,02/02/1987,Kawasaki Racing Team WorldSBK,WorldSBK,False,False,R,P
6,SPRC,1,Rea Jonathan,22767,23022,24318,22745,284.9,132852,08082021 111407813,9,False,False,2,3,3,643,Most,4212,Kawasaki,02/02/1987,Kawasaki Racing Team WorldSBK,WorldSBK,False,False,R,P
6,SPRC,1,Rea Jonathan,22840,22989,24491,22938,284.9,133258,08082021 111541071,10,False,False,3,3,3,644,Most,4212,Kawasaki,02/02/1987,Kawasaki Racing Team WorldSBK,WorldSBK,False,False,R,P
6,SPRC,3,Nozane Kohta,30008,23846,24818,23102,0.0,141774,08082021 110152600,1,False,False,14,15,15,509,Most,4212,Yamaha,29/10/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
6,SPRC,3,Nozane Kohta,23373,23427,24517,23177,287.2,134494,08082021 110327094,2,False,False,15,15,15,510,Most,4212,Yamaha,29/10/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
6,SPRC,3,Nozane Kohta,22896,23340,24818,23061,288.0,134115,08082021 110501209,3,False,False,14,15,15,511,Most,4212,Yamaha,29/10/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
6,SPRC,3,Nozane Kohta,23019,23180,24754,23069,283.4,134022,08082021 110635231,4,False,False,14,15,15,512,Most,4212,Yamaha,29/10/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
6,SPRC,3,Nozane Kohta,22987,23501,24739,23202,283.4,134429,08082021 110809660,5,False,False,14,15,15,513,Most,4212,Yamaha,29/10/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
6,SPRC,3,Nozane Kohta,23097,23295,24859,23253,279.7,134504,08082021 110944164,6,False,False,14,15,15,514,Most,4212,Yamaha,29/10/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
6,SPRC,3,Nozane Kohta,23236,23504,24931,23350,281.9,135021,08082021 111119185,7,False,False,14,15,15,515,Most,4212,Yamaha,29/10/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
6,SPRC,3,Nozane Kohta,23249,23619,24909,23360,281.9,135137,08082021 111254322,8,False,False,14,15,15,516,Most,4212,Yamaha,29/10/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
6,SPRC,3,Nozane Kohta,23145,23465,24984,23237,278.3,134831,08082021 111429153,9,False,False,15,15,15,517,Most,4212,Yamaha,29/10/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
6,SPRC,3,Nozane Kohta,23222,23863,25055,23318,282.7,135458,08082021 111604611,10,False,False,15,15,15,518,Most,4212,Yamaha,29/10/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
6,SPRC,7,Davies Chaz,30802,24201,24789,23082,0.0,142874,08082021 110153700,1,False,False,19,14,14,553,Most,4212,Ducati,10/02/1987,Team GoEleven,WorldSBK,False,False,I,P
6,SPRC,7,Davies Chaz,23725,23620,24984,23484,282.7,135813,08082021 110329513,2,False,False,19,14,14,554,Most,4212,Ducati,10/02/1987,Team GoEleven,WorldSBK,False,False,I,P
6,SPRC,7,Davies Chaz,23076,23121,24617,22945,286.4,133759,08082021 110503272,3,False,False,17,14,14,555,Most,4212,Ducati,10/02/1987,Team GoEleven,WorldSBK,False,False,I,P
6,SPRC,7,Davies Chaz,22547,23251,24621,23008,288.7,133427,08082021 110636699,4,False,False,17,14,14,556,Most,4212,Ducati,10/02/1987,Team GoEleven,WorldSBK,False,False,I,P
6,SPRC,7,Davies Chaz,23166,23552,24729,23041,288.7,134488,08082021 110811187,5,False,False,17,14,14,557,Most,4212,Ducati,10/02/1987,Team GoEleven,WorldSBK,False,False,I,P
6,SPRC,7,Davies Chaz,22902,23446,25175,22948,290.3,134471,08082021 110945658,6,False,False,15,14,14,558,Most,4212,Ducati,10/02/1987,Team GoEleven,WorldSBK,False,False,I,P
6,SPRC,7,Davies Chaz,22829,23249,24619,23155,288.0,133852,08082021 111119510,7,False,False,15,14,14,559,Most,4212,Ducati,10/02/1987,Team GoEleven,WorldSBK,False,False,I,P
6,SPRC,7,Davies Chaz,23147,23761,24784,23158,287.2,134850,08082021 111254360,8,False,False,15,14,14,560,Most,4212,Ducati,10/02/1987,Team GoEleven,WorldSBK,False,False,I,P
6,SPRC,7,Davies Chaz,22779,23329,24722,23131,284.2,133961,08082021 111428321,9,False,False,14,14,14,561,Most,4212,Ducati,10/02/1987,Team GoEleven,WorldSBK,False,False,I,P
6,SPRC,7,Davies Chaz,22766,23484,24747,23286,285.7,134283,08082021 111602604,10,False,False,14,14,14,562,Most,4212,Ducati,10/02/1987,Team GoEleven,WorldSBK,False,False,I,P
6,SPRC,14,Uribe Jayson,31249,24525,25349,23654,0.0,144777,08082021 110155603,1,False,False,22,20,20,50,Most,4212,Kawasaki,27/03/1999,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
6,SPRC,14,Uribe Jayson,23504,23878,25318,23602,280.5,136302,08082021 110331905,2,False,False,22,20,20,51,Most,4212,Kawasaki,27/03/1999,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
6,SPRC,14,Uribe Jayson,23470,23757,25358,23641,276.9,136226,08082021 110508131,3,False,False,22,20,20,52,Most,4212,Kawasaki,27/03/1999,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
6,SPRC,14,Uribe Jayson,23557,23960,25257,23620,276.2,136394,08082021 110644525,4,False,False,22,20,20,53,Most,4212,Kawasaki,27/03/1999,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
6,SPRC,14,Uribe Jayson,23513,24180,25260,23793,274.1,136746,08082021 110821271,5,False,False,22,20,20,54,Most,4212,Kawasaki,27/03/1999,OUTDO TPR Team Pedercini Racing,WorldSBK,False,False,I,S
